3.918741679799607596e+02 -9.670648464624241214e+00 9.475735897894917992e-01 2.251201664928358936e-01 5.047433725620008360e+00 -6.207918407859910559e+00 3.712984934622017286e-01 -8.127447880868469976e-02 7.184686440915017958e-01 2.328591929883145617e-01 4.983337035044305807e+00 -4.983333884415816151e+00 -9.989715328725958798e-01 1.557159857607771647e+00 2.679128354282631075e-01 -2.117179145774560067e-01 -1.633294026019369849e-01 1.771013284925223807e+00 1.718521813337132997e-01 -2.665477508944286700e-01 -1.063740947578258833e+01 2.109238829674668914e+00 2.822677933305342446e+00 4.189263074813141863e+00 -1.176606827779290487e+00 -3.185143869707088848e-01 6.998610022662387076e-01 -8.510815665346040948e-01 -2.518117065888797468e-01 2.743285524415515209e-01 3.135161716996306858e+00 -7.257898984417397337e+00 8.324469806118086623e-01 1.088791310849627658e+00 1.665766405954093976e+00 -9.676822409643062173e-01 2.684675876226977342e-01 2.521905743381258058e-01 -3.633476813949554352e-02 2.986932106256738606e-02 4.425573515585182194e-01 -6.053227489338780520e-01 -1.589795822347756404e+00 -1.278074538722868247e+00 1.600595369629035369e+00 1.943175650647452901e-01 -4.775498569311121266e-01 -1.470577990939315294e+00 -2.292874134480592796e-01 9.979538886037118972e-02 -2.470611001618035374e+01 -3.458212713656431703e+01 -3.528535877570523560e+00 7.435167767317224508e-01 -5.008654912466153242e+00 -1.067983464210118028e+00 6.752046431546518956e-01 -1.076752660113687421e+00 2.988163075138081104e-01 -7.709822398718277348e-02 1.213721425133114735e+02 -4.328954205375808328e+01 2.832750080379942581e+00 -7.033938633453116651e+00 1.198175649252343788e+01 -3.625542465262853842e+00 1.189015730826074480e+00 -4.079699857560411758e+00 9.790171520093789992e-01 1.104960881818352947e+00
-9.670648464624241214e+00 1.540680755377399009e+02 -7.207837994817392513e+00 -5.934333419431816914e+00 -5.946966858926924226e-01 -1.200115960724265074e+00 -1.205825915646349999e+00 -8.500897058189984534e-01 9.947110660846353314e-01 -1.994895353222493617e-01 3.508110754020107525e+00 -1.543344707010388062e+00 1.217342203663700051e+00 5.419929543004124994e-01 -1.050131774405224094e+00 5.362026619890090107e-01 1.166227102139168748e-01 -5.235503523479828614e-01 1.401861912712201730e-01 1.088718929910852118e-01 1.538291427849838522e+00 -7.070753457960639032e-01 -3.757809469389969959e-01 -1.309306186011940376e+00 -2.207245701423003748e-01 -6.493517601889058355e-01 2.970400055597442468e-01 2.445176572357643241e-01 -1.955088917416213656e-01 1.990141267163944849e-01 4.741103317960055463e+00 1.333897007602405038e+00 -9.021631881048796098e-01 -2.512719046538679279e+00 -2.103398803570370734e-01 1.216900339480752935e+00 1.076700214760915181e-01 -3.234816794371882520e-01 2.272547435442232727e-02 6.512775017865955751e-02 6.477976842773447430e+00 -5.186007591316811549e+00 -2.515402875350820633e+00 2.873481746140478799e-01 -1.095349634192133603e+00 -3.263015687537797888e-02 8.440965868990350784e-02 5.903787705781689960e-02 -1.309831639086390109e-01 -2.349520495718396967e-02 -1.220835480568845499e+00 9.990289036224423214e+00 -4.594185933015042522e+00 -2.703709488105631720e-01 3.269344272531415907e+00 -1.687630080604922700e-01 -1.937309251782872943e+00 -6.159358706364200797e-01 3.750901123472455967e-01 -7.190405685903942246e-01 -2.979818195947828485e+01 -1.440971807347500189e+01 -1.089795237807688721e+01 2.119188803360937001e+01 -8.180699060818980684e+00 2.107730239279373308e+00 2.360821854802845898e+00 1.841584421445530362e+00 -1.266393452390341068e+00 -1.384498524316110979e+00
9.475735897894917992e-01 -7.207837994817392513e+00 7.965789732025868375e+01 1.793743249327404365e+00 -9.143748227952146479e-01 2.308198590086585789e+00 8.854903025593907628e-01 1.149953974801011525e-01 4.562252494618085907e-01 5.775994381590517923e-01 3.492080939537633433e-01 2.044185274170585487e+00 1.726250421352243103e-01 4.006911808714708201e-01 8.918648415175461919e-01 -7.622014084373464060e-01 -1.839798849777904421e-01 4.566582763390083510e-01 6.544754819442420712e-02 9.851069555847315196e-02 -1.587975385056980215e+00 -1.337987151683386111e+00 3.558641714687682978e+00 3.678958307552847029e-01 5.765704989152532489e-01 6.427386198127238437e-02 -2.974818985017119166e-01 -1.107573705655463120e-02 -1.684449097504949200e-01 -1.452531984972453907e-02 -1.496103811596658950e+00 -2.001573319298354914e+00 1.195831546921328981e+00 -4.377627867540631601e-01 -3.441384735521391680e-01 -1.988181655553902250e-01 -1.915498318128568411e-01 -1.368061789126806260e-01 -8.228074688779994650e-02 4.640867462294501200e-03 -4.972941018134183544e+00 8.488311772067052008e-01 6.860066386841909836e-01 -1.285869419201229436e+00 -2.219474370603478075e+00 -6.475714421016383338e-02 1.849115006027732613e-02 -2.694547544528362766e-03 -6.540132593109511394e-02 6.771866814045336691e-02 1.069991937470927645e+01 -3.495175959115735420e+00 3.782542676466412512e+00 -8.152574738254020348e-01 -5.311585816309268848e-01 -1.718092321519069543e+00 -1.020192377008263707e+00 2.502535702659820505e-01 9.071427747798451735e-01 -2.056835274025709259e-01 5.378056210963318762e+01 1.842937998825783552e+01 2.267549129941488317e+01 -1.328385543346132103e+01 1.925795375047699265e+00 8.703505581232602317e-01 -1.093482905092035606e+00 -1.365167500210368035e+00 7.731200641192079726e-01 1.771063851099651254e-01
2.251201664928358936e-01 -5.934333419431816914e+00 1.793743249327404365e+00 3.629430744458323232e+01 9.932049948490419000e-01 -1.626963124944372785e-01 2.493717977969681365e-01 6.895186008070314232e-02 -9.408488122546342092e-02 -7.795787761164078844e-02 -1.662275236820499380e+00 2.274719385832323915e-01 1.395315049331578329e-02 3.374738026445073258e-01 5.157765933113449552e-01 2.993546560894541075e-01 -3.741433767048905901e-02 -8.543038940524596767e-03 3.127265120297719608e-02 3.918413292935083456e-04 5.337578880318580854e-01 3.523993434341747277e-01 -1.341028212912086071e+00 4.507415794064167924e-01 1.650720712468672635e-01 1.340823179682948119e-01 -1.074679298264012428e-01 -7.463872760373260751e-02 -7.444548033962482270e-02 7.949201968457530673e-03 -9.978292854583494798e-01 -1.291771513507543045e-01 1.436271175004188327e+00 4.776958191063085946e-01 8.145417379528351043e-02 -3.660656773192917657e-02 -3.102715924644343093e-01 -9.796307135237594665e-02 1.693423501480784826e-02 1.503091282072143570e-02 -3.452837353874782966e+00 7.067956746422183745e-01 1.318911492417969678e+00 7.339067739120812561e-01 4.852587119712383629e-02 -2.635213378681527940e-01 6.144875664075074434e-02 7.279961413306437756e-02 -3.705685588580880097e-02 4.066775904583109363e-02 -1.471500611656301594e+01 -1.099261324595274703e+00 2.790265891412692767e+00 -2.934742027548565835e-01 7.284880093313652605e-01 2.524500644594962040e+00 -1.205164609919434637e+00 4.343994528735414251e-01 5.934936397602365993e-02 4.168492141491669800e-01 2.381279560694188646e+01 2.132474265441531358e+01 2.529101509656514590e+00 -2.657262343233793178e+00 3.116051976997018969e+00 -2.340688315294924049e+00 1.980972094878770129e+00 -1.296156674172814993e+00 -5.546170506561778346e-01 3.766280718050811771e-01
5.047433725620008360e+00 -5.946966858926924226e-01 -9.143748227952146479e-01 9.932049948490419000e-01 1.532442398650541548e+01 -5.457447815205881403e-01 1.182913475079945959e-01 3.811480082313390971e-01 5.157571451553936287e-02 3.733307116969747375e-02 8.107997004995619317e-02 3.223267662440830961e+00 -7.127750941450732292e-01 -8.437389010891294117e-01 4.410008310262419906e-01 2.368013909123786176e-01 8.824674867601262074e-02 -9.408437447070880366e-02 1.183701228715058895e-01 1.270230278422740172e-03 1.282872378024138227e+00 -2.089199565281258497e+00 4.061497695826364329e-01 9.144035301203683463e-01 -1.060218153317101231e-01 -1.091671103513936480e-01 7.129336313731166053e-02 2.249031632764659019e-02 6.816439823209653748e-03 3.594629910025946146e-02 1.564574133415226775e+00 -6.123519385003338700e-01 9.056975924396017952e-01 7.153792972645570680e-01 -2.169661689542790872e-01 -2.356857736645896068e-02 8.810425358583888478e-02 -7.351185879011009477e-03 -5.084543699348741119e-02 -2.945913787988157888e-03 2.111027452237856650e-01 -1.224210960562246431e+00 2.532331213904081557e-01 -3.035891281138582420e-01 -1.730270577025382062e-01 -5.425819577568376240e-02 -1.762926721649691886e-01 1.209723303880833600e-01 4.739191073466486603e-02 -2.009567118716183015e-03 1.905907034682820633e+00 -1.643510671553694014e-01 -1.277460409009979925e+00 1.095717685595779534e+00 -1.041337363212200273e+00 2.142762615359765643e-01 -3.282058936270255689e-01 3.548559253158458521e-02 1.811851416421609851e-01 1.047518695472419437e-01 -4.798095284354674916e+00 -8.959708216399825176e+00 -2.638654863932299754e+00 5.610458924968821925e+00 1.396266454949654859e-02 7.922425198007838620e-01 1.003552254093518004e+00 -4.579244867379715922e-01 -1.827861054708705690e-01 -2.393370416539517542e-01
-6.207918407859910559e+00 -1.200115960724265074e+00 2.308198590086585789e+00 -1.626963124944372785e-01 -5.457447815205881403e-01 8.492528011158725576e+00 8.542316747696088175e-02 1.086440204042877916e-01 2.401715579937581113e-01 -2.233792527812748230e-01 2.949465995535207608e+00 2.206987621019838586e-01 -5.572780583733791815e-01 1.057443731600914705e-01 2.174121356245266590e-01 6.415832242710139965e-02 -1.413501319949147239e-01 7.549426062777625686e-03 -5.428560708081378583e-02 7.286903685742488791e-03 2.330452056972836805e-01 3.904659697590324163e-01 6.087021135529695481e-01 8.201963015528647427e-03 -3.118915655038484447e-01 -1.103598499093176311e-01 -8.103951500254442941e-02 -6.653722165224286444e-02 4.489957985538666624e-02 1.748947405417010381e-02 1.000505764910772477e+00 -5.731344477716043828e-01 1.294678301635417417e-01 -7.735173938666049798e-02 -8.777655204039715164e-02 1.159737802514819865e-01 -4.328037042696369907e-02 5.474639820239180074e-04 4.256641512526628673e-02 4.064855232292933357e-02 -2.081834719099899811e+00 2.769656766012417726e-01 -1.130929935715264456e+00 -5.143883387574019889e-02 1.604593034535152854e-02 -2.571380063030615504e-01 8.548868436214902833e-02 -2.105742716096247044e-04 -4.363649218949781222e-02 -1.041296502064488309e-02 -8.213947323239073617e-02 -2.357896117901187694e+00 8.229231186756578165e-01 3.207558540432624006e-01 9.275022179284764245e-01 -1.120135368144548615e-01 -5.775518599214346516e-01 1.433251018509671404e-01 3.127456328347808651e-02 -8.321651721134729063e-02 8.057370689097009375e+00 -6.641985171440209612e+00 4.484272622896050997e+00 -6.698164678199188815e-01 1.312648667619746190e+00 -6.035189482341188905e-01 4.713137970211480621e-01 -3.883994848260912541e-02 -5.510072763554662439e-02 4.277376502715184992e-01
3.712984934622017286e-01 -1.205825915646349999e+00 8.854903025593907628e-01 2.493717977969681365e-01 1.182913475079945959e-01 8.542316747696088175e-02 3.975879481661048320e+00 3.368218559578276539e-01 1.097214045218695977e-01 -7.584185807821783309e-02 -6.365347490807816699e-01 5.074865116987460345e-01 9.043085541642982561e-02 4.118462622341923507e-01 1.647373285481086580e-01 1.226486279953516306e-01 8.535939507004772567e-03 1.189630044361141975e-01 1.578495195213459601e-01 4.629240490258574453e-02 -1.142024510672492665e+00 3.209319393303606271e-01 -3.242008341335951560e-02 2.621965286900675429e-01 4.981637365076372476e-03 4.403083083901217047e-03 1.137427247873857988e-01 1.166481461713012729e-01 7.654212069483472269e-02 7.306954763444909774e-03 -3.155260739270233650e-01 -2.485269525403980828e-01 7.117696412736053413e-02 7.455408882214571709e-02 6.173316662929223542e-02 2.893667535311264180e-02 -2.743343925744862579e-04 2.740452512923239811e-02 8.894622115924571970e-02 4.672033649702292749e-03 2.130145438477177300e-01 -1.451670009905048873e-02 6.131587173119806833e-01 -6.981809579277449551e-02 3.949302731965957380e-01 1.716414037886202504e-01 6.684324974939956365e-02 5.546863405521400975e-02 1.589678549664533952e-02 2.431940079376262304e-02 -1.735265896102617278e+00 1.125835393284147390e+00 1.315249088230395769e-01 -7.398899429657992410e-01 3.902454908596582617e-01 7.743558232813678444e-02 4.892757619573070288e-02 -2.255200997306291977e-01 -1.339642317366044472e-02 2.523891041164782675e-02 7.466074887467072152e+00 1.300251126980902727e+00 -1.767099328192070384e+00 -1.035001500578926148e+00 2.983744166580540869e-01 -7.721881034562980695e-01 -4.270727608575894951e-01 -9.050565124659503205e-03 -2.032637866179687613e-01 -1.241525286924168581e-01
-8.127447880868469976e-02 -8.500897058189984534e-01 1.149953974801011525e-01 6.895186008070314232e-02 3.811480082313390971e-01 1.086440204042877916e-01 3.368218559578276539e-01 2.319695362528638505e+00 3.474762064221080249e-01 6.810454708732280316e-02 1.288600381461375566e+00 4.136964249260691173e-01 1.841916721024591808e-02 -3.950747688427422299e-01 2.922295243510384874e-02 -8.123213859548063590e-03 1.144459500880963369e-02 8.462868158317379819e-02 -5.715189384271465202e-03 7.057269434676335940e-02 1.200893858618098387e+00 -2.656280689650741267e-01 1.261351312251382251e-01 1.415139326063589165e-01 -3.842156468631681421e-02 -4.349559974355254183e-02 -7.417807655121655278e-04 6.255737677693401499e-02 2.583752175437068616e-02 2.115725719073365679e-02 3.225392484244655189e-01 3.115355389501721084e-01 -1.445760625874838723e-01 3.358721402289271962e-02 1.138845476014558739e-01 4.558798847505616397e-02 -1.045818514821837165e-02 -2.243406601712333477e-03 1.859139155573592134e-02 1.746586438414103951e-02 -3.183228101016336575e-01 -9.022189751642558653e-01 -4.903971755098996549e-02 3.039055798727844926e-01 1.152792137215286616e-01 3.010163419495053699e-02 -7.837819802860140905e-02 6.996589899527136391e-02 4.384934945702704395e-02 3.370806850299779001e-03 1.558755951954891916e+00 2.286309251635827711e-01 9.153229622857266268e-01 -1.143080365624346673e+00 4.530525292009073002e-02 -6.423882429073510814e-01 2.063850708688125604e-02 -2.915941619212871205e-01 1.324418758177884573e-03 2.112776529704585987e-02 7.556651816428074930e+00 1.019142948133958670e+00 -1.006464882868985944e+00 -1.784973396659273126e+00 8.161121910071243990e-01 -8.840925041217861935e-01 2.796339176740274546e-01 1.859645288712477029e-01 -1.250708093670585275e-01 1.418507468175143720e-02
7.184686440915017958e-01 9.947110660846353314e-01 4.562252494618085907e-01 -9.408488122546342092e-02 5.157571451553936287e-02 2.401715579937581113e-01 1.097214045218695977e-01 3.474762064221080249e-01 1.265356955411524265e+00 2.103066062718015050e-01 -1.815448470751847565e-01 3.255998502733711275e-01 -1.319526178837876207e-01 8.615299539369315751e-02 -1.362748914358691277e-01 3.222084431641941693e-02 -2.276741849982739235e-02 3.773465133090178614e-02 5.413419035625175596e-02 2.782973187849350008e-02 4.314245923922189335e-02 4.304326233040400157e-02 -2.978617439107881376e-02 6.288424650344529021e-02 -2.280969523989954603e-02 -7.234414504071770557e-02 2.717835638975581863e-02 1.352495773872905774e-02 2.087733546625572881e-02 3.597014697737452305e-02 2.931214777743477995e-02 6.078646010196108590e-02 8.957032556128297074e-02 1.675644641999520235e-01 1.846199585977538124e-02 -3.891801193205506569e-03 -9.262324752213455317e-03 3.032677030773486132e-02 4.809243212626118646e-02 2.315198051093705911e-02 2.490928894498982971e-01 -4.844243757962584107e-01 -8.174771668154420801e-02 2.145623031641692435e-01 -1.011611831784479335e-03 7.579142999125404456e-02 -2.882512731036087489e-02 -4.854218458709494421e-03 2.178938504120133714e-03 2.801140165051303407e-02 9.481098557504062663e-02 -6.307380486717198975e-01 3.863594979657494211e-01 -7.349965890450117501e-01 6.019962026101254304e-01 -2.421391834957418443e-01 4.086455294544628913e-02 4.718160803893588912e-02 7.892479283455998418e-02 -6.367983505887883644e-02 4.786060270774448178e+00 -4.284545946406508321e+00 -3.414882086154666929e-01 3.630473734826106247e-01 -1.638305174914318763e-01 -1.209325268487036337e-01 -5.010064593575920544e-02 5.050580677013331507e-03 -1.203589477917909323e-01 9.946340656668125821e-03
2.328591929883145617e-01 -1.994895353222493617e-01 5.775994381590517923e-01 -7.795787761164078844e-02 3.733307116969747375e-02 -2.233792527812748230e-01 -7.584185807821783309e-02 6.810454708732280316e-02 2.103066062718015050e-01 6.849003133527107323e-01 -4.696606160127708707e-01 2.155989401968911867e-01 5.892114084710548677e-02 2.616692234972452930e-02 -2.660833283566791524e-02 -1.135796208978072722e-02 -1.835187269770312962e-02 -1.957239264158190314e-02 3.645466263266801399e-02 3.574539395997508584e-02 3.769129416088070478e-02 9.786084067802784670e-02 1.020435788438592145e-01 -5.115073803777439067e-03 -1.056044483647028132e-01 -4.240084156570705920e-02 -2.659599033487441630e-02 -4.237822908779086302e-03 1.923008674297874490e-02 1.668277303675675879e-03 2.359337321029147394e-01 -1.230046115790192490e-01 1.409934676008892662e-01 -3.467358810618659140e-04 8.440550967965125594e-04 -2.838016066999223680e-02 -2.879869660344635748e-02 4.670475841980799639e-03 1.900686291953360835e-02 2.800464697722341613e-03 -3.207841551667381941e-01 -8.086371217534513156e-03 -3.236721986717946281e-02 1.303235874209300038e-01 -1.836444171180402068e-02 1.598984912256387614e-02 2.606012006275056081e-02 -2.701217757511423061e-03 -1.246224982860900422e-02 8.481215344660467115e-03 -3.240360992943034923e-01 4.364244884808006208e-01 1.041760396638191866e+00 -9.274987401556383793e-02 -5.843408824530395285e-02 -2.029710397697107038e-02 -2.145117196168133157e-03 4.616762690417437753e-02 4.829816934831807768e-02 -4.374223278295979317e-02 -1.381691028646334418e+00 7.855895160372386998e-01 7.840076359919305737e-01 -5.596560906471617636e-02 -1.991540025388556789e-01 -2.330492673966979567e-01 -1.255260414287010795e-01 7.786075859379545938e-02 -8.933405429847968149e-02 3.927301828078937074e-02
